,Date,Index,Z_Score,phase
658,2019-04-30,99.52875,-1.7939084994555141,contraction
659,2019-05-31,99.47379000000001,-1.890610442705001,contraction
660,2019-06-30,99.42352,-1.961428735960629,contraction
661,2019-07-31,99.3868,-1.988680037280149,contraction
662,2019-08-31,99.3712,-1.9623639397346895,recovery
663,2019-09-30,99.38728,-1.8713333609242981,recovery
664,2019-10-31,99.43127,-1.7336963903537201,recovery
665,2019-11-30,99.48532,-1.5889277983920136,recovery
666,2019-12-31,99.52689000000001,-1.478647338807447,recovery
667,2020-01-31,99.53090999999999,-1.4438339735480614,recovery
668,2020-02-29,99.48335,-1.428986925866414,recovery
669,2020-03-31,97.96035,-3.300544394390129,contraction
670,2020-04-30,94.23611,-4.931529853968784,contraction
671,2020-05-31,95.65472,-3.1099693974870717,recovery
