,Date,Index,Z_Score,phase
118,1974-03-31,100.1643,-1.0424774236337515,contraction
119,1974-04-30,99.80753,-1.3230306595855794,contraction
120,1974-05-31,99.41526999999999,-1.6138005061670158,contraction
121,1974-06-30,98.98615,-1.898585502735373,contraction
122,1974-07-31,98.52646,-2.154552430369153,contraction
123,1974-08-31,98.04307,-2.3635018057993293,contraction
124,1974-09-30,97.55856,-2.5077303090432737,contraction
125,1974-10-31,97.11665,-2.57373424972905,contraction
126,1974-11-30,96.76222,-2.563248365241959,contraction
127,1974-12-31,96.53676999999999,-2.486561544680981,contraction
128,1975-01-31,96.47173000000001,-2.3564763768592827,contraction
129,1975-02-28,96.55669,-2.1944172968000997,contraction
130,1975-03-31,96.76884,-2.015503380186024,contraction
131,1975-04-30,97.07874,-1.814323828274357,contraction
132,1975-05-31,97.45145,-1.5177344175955347,contraction
133,1975-06-30,97.85797,-1.225801325865022,contraction
134,1975-07-31,98.27804,-0.9393491947336261,contraction
135,1975-08-31,98.69901999999999,-0.6516060438888709,contraction
136,1975-09-30,99.11724,-0.3525057323321789,contraction
137,1975-10-31,99.52158,-0.05920987817944355,contraction
138,1975-11-30,99.90337,0.10158000771763713,expansion
139,1975-12-31,100.2549,0.25937081824521196,expansion
140,1976-01-31,100.557,0.4067929479331301,expansion
141,1976-02-29,100.7916,0.5341246790917157,expansion
142,1976-03-31,100.9533,0.6352162317725615,expansion
143,1976-04-30,101.0494,0.7088842127554211,expansion
144,1976-05-31,101.0864,0.7537947658217697,expansion
145,1976-06-30,101.0754,0.771997800552564,expansion
146,1976-07-31,101.0282,0.7673228048239634,expansion
147,1976-08-31,100.9552,0.7441340426153462,expansion
148,1976-09-30,100.8752,0.7125063366132659,expansion
149,1976-10-31,100.8077,0.683879775699525,expansion
150,1976-11-30,100.766,0.6664342701382149,expansion
151,1976-12-31,100.7441,0.6570574102508175,expansion
152,1977-01-31,100.7266,0.6470625952403102,expansion
153,1977-02-28,100.7031,0.630814603923358,expansion
154,1977-03-31,100.6689,0.6063128544600738,expansion
155,1977-04-30,100.6209,0.5440968800621778,expansion
156,1977-05-31,100.5712,0.29233748773757645,expansion
157,1977-06-30,100.5275,0.08045669935540914,expansion
158,1977-07-31,100.5025,-0.007360473791894219,contraction
159,1977-08-31,100.5022,-0.007569990640783832,contraction
160,1977-09-30,100.5254,-0.0006300800644478872,contraction
161,1977-10-31,100.5656,0.014413118519812576,expansion
162,1977-11-30,100.6146,0.03441730628765146,expansion
163,1977-12-31,100.6733,0.07222683674592528,expansion
164,1978-01-31,100.7452,0.11405071983000596,expansion
165,1978-02-28,100.8365,0.18172015496202865,expansion
166,1978-03-31,100.9665,0.30198380772580075,expansion
167,1978-04-30,101.12700000000001,0.4920897910084048,expansion
168,1978-05-31,101.3001,0.7696967433449902,expansion
169,1978-06-30,101.4705,1.1169037223542189,expansion
170,1978-07-31,101.6264,1.5445751120148035,expansion
171,1978-08-31,101.7525,2.0113197949671444,expansion
172,1978-09-30,101.8403,2.3950860644709437,expansion
173,1978-10-31,101.8796,2.554719816953059,expansion
174,1978-11-30,101.8822,2.5218401645389843,expansion
175,1978-12-31,101.87200000000001,2.3818952810859155,expansion
176,1979-01-31,101.8662,2.2024433105628765,expansion
177,1979-02-28,101.8652,1.9879561798052485,expansion
178,1979-03-31,101.8509,1.88437931984065,expansion
179,1979-04-30,101.804,1.7378869784982522,expansion
180,1979-05-31,101.7198,1.5410931270895667,expansion
181,1979-06-30,101.596,1.2885062916356966,expansion
182,1979-07-31,101.4395,0.9878901136569154,expansion
183,1979-08-31,101.2606,0.6407435745620841,expansion
184,1979-09-30,101.0622,0.09054397086277624,expansion
185,1979-10-31,100.8415,-0.3274401983281487,contraction
186,1979-11-30,100.6007,-0.7775370889821007,contraction
187,1979-12-31,100.3447,-1.2296751637968122,contraction
188,1980-01-31,100.0747,-1.6521535643074434,contraction
189,1980-02-29,99.77792,-2.0355355699891327,contraction
190,1980-03-31,99.50704,-2.287225833286222,contraction
191,1980-04-30,99.28514,-2.404780765292012,contraction
192,1980-05-31,99.16445999999999,-2.372403733985661,contraction
193,1980-06-30,99.17155,-2.211863787887848,contraction
194,1980-07-31,99.28407,-1.9770160615846037,contraction
195,1980-08-31,99.45145,-1.7248632115391995,contraction
196,1980-09-30,99.61832,-1.5034523755009013,contraction
197,1980-10-31,99.74197,-1.3452378367398594,contraction
198,1980-11-30,99.80645,-1.2574468647492256,contraction
199,1980-12-31,99.82666,-1.2190578184498109,contraction
200,1981-01-31,99.82802,-1.201657205500369,contraction
201,1981-02-28,99.82732,-1.1879192846739144,contraction
202,1981-03-31,99.82831,-1.1129049350724836,contraction
203,1981-04-30,99.81106,-0.8944394996712396,contraction
204,1981-05-31,99.75238,-0.7045020557703485,contraction
205,1981-06-30,99.65987,-0.5369596551276762,contraction
206,1981-07-31,99.5502,-0.3929600196619932,contraction
207,1981-08-31,99.43108000000001,-0.39161909585819105,contraction
208,1981-09-30,99.3019,-0.5244289565510433,contraction
209,1981-10-31,99.17171,-0.6631673171978978,contraction
210,1981-11-30,99.04534,-0.7962313574557566,contraction
211,1981-12-31,98.91927,-0.9335751744966237,contraction
212,1982-01-31,98.77887,-1.0874874542927142,contraction
213,1982-02-28,98.60569,-1.2755156104963503,contraction
214,1982-03-31,98.41348,-1.506168515962399,contraction
215,1982-04-30,98.22146,-1.7145290379735556,contraction
216,1982-05-31,98.04765,-1.8886612695307468,contraction
217,1982-06-30,97.90366,-2.0351183240400967,contraction
218,1982-07-31,97.80889,-2.1179707808748685,contraction
219,1982-08-31,97.78526,-2.1205870596134506,contraction
220,1982-09-30,97.84563,-2.036111366413769,contraction
221,1982-10-31,97.98772,-1.8018740296866134,contraction
222,1982-11-30,98.19872,-1.4716281490335332,contraction
223,1982-12-31,98.46878000000001,-1.1299590711972656,contraction
224,1983-01-31,98.77728,-0.6408996279795177,contraction
225,1983-02-28,99.09148,-0.11584856237903834,contraction
226,1983-03-31,99.40784000000001,0.3422965937605366,expansion
227,1983-04-30,99.7084,0.7687583692316536,expansion
228,1983-05-31,99.98340999999999,1.055627706942102,expansion
229,1983-06-30,100.2287,1.261506538227983,expansion
230,1983-07-31,100.4365,1.3962869448328288,expansion
231,1983-08-31,100.6076,1.542943511974243,expansion
232,1983-09-30,100.7537,1.6424572878745316,expansion
233,1983-10-31,100.8799,1.7074890617233704,expansion
234,1983-11-30,100.9829,1.7394606495347105,expansion
235,1983-12-31,101.0564,1.7377455587227368,expansion
236,1984-01-31,101.0898,1.6992480544825115,expansion
237,1984-02-29,101.0717,1.6209312048166453,expansion
238,1984-03-31,101.0035,1.509847255800442,expansion
239,1984-04-30,100.9003,1.3812327485003886,expansion
240,1984-05-31,100.7764,1.2463525311641852,expansion
241,1984-06-30,100.6392,1.1096122509003585,expansion
242,1984-07-31,100.5072,0.9846470711072994,expansion
243,1984-08-31,100.3902,0.877644258116383,expansion
244,1984-09-30,100.2905,0.6175801325034462,expansion
245,1984-10-31,100.2179,0.3128174012858701,expansion
246,1984-11-30,100.1797,0.08249767349845452,expansion
247,1984-12-31,100.1742,-0.002316314766191012,expansion
248,1985-01-31,100.1883,0.0036407501580088177,expansion
249,1985-02-28,100.1946,0.002694032679392005,expansion
250,1985-03-31,100.1987,0.0017832511331881701,expansion
251,1985-04-30,100.1954,-0.0014733190532525166,contraction
252,1985-05-31,100.1753,-0.020168829526875136,contraction
253,1985-06-30,100.1321,-0.0634539197852216,contraction
254,1985-07-31,100.0645,-0.13875316128855986,contraction
255,1985-08-31,99.99025999999999,-0.2361932997167864,contraction
256,1985-09-30,99.92376999999999,-0.3466659319512239,contraction
257,1985-10-31,99.87589,-0.45938897843060283,contraction
258,1985-11-30,99.84626999999999,-0.5713901020021603,contraction
259,1985-12-31,99.82899,-0.6821731016689554,contraction
260,1986-01-31,99.81618,-0.7900779023148071,contraction
261,1986-02-28,99.79467,-0.9053025078580682,contraction
262,1986-03-31,99.77076,-0.998413826477872,contraction
263,1986-04-30,99.7512,-1.0484579942628875,contraction
264,1986-05-31,99.73250999999999,-1.0726249943639272,contraction
265,1986-06-30,99.71916,-1.0705812241820147,contraction
266,1986-07-31,99.71276999999999,-1.0524476894808295,contraction
267,1986-08-31,99.71928,-1.007755141695108,contraction
268,1986-09-30,99.73814,-0.9521005337249152,contraction
269,1986-10-31,99.76765999999999,-0.895958000577864,contraction
270,1986-11-30,99.81879,-0.7622565203437898,contraction
271,1986-12-31,99.90406,-0.46948929831564334,contraction
272,1987-01-31,100.0384,-0.034281387411201576,contraction
273,1987-02-28,100.2142,0.47311397993355986,expansion
274,1987-03-31,100.4131,1.1602796534086568,expansion
275,1987-04-30,100.6166,1.927553401399557,expansion
276,1987-05-31,100.8067,2.5572772382494855,expansion
277,1987-06-30,100.9631,2.871996058483253,expansion
278,1987-07-31,101.0595,2.8754648646770935,expansion
279,1987-08-31,101.0771,2.6677924164560434,expansion
280,1987-09-30,101.0144,2.3362744360063687,expansion
281,1987-10-31,100.8989,1.9637152696114408,expansion
282,1987-11-30,100.7711,1.6212366222863264,expansion
283,1987-12-31,100.6702,1.3694026537892905,expansion
284,1988-01-31,100.5547,1.1031655752611333,expansion
285,1988-02-29,100.4927,0.9613149343857557,expansion
286,1988-03-31,100.4801,0.9289434026254844,expansion
287,1988-04-30,100.5138,0.9957814290181283,expansion
288,1988-05-31,100.5833,1.1356427994230303,expansion
289,1988-06-30,100.6671,1.2994634873924988,expansion
290,1988-07-31,100.7413,1.2811687725567225,expansion
291,1988-08-31,100.8012,1.002986879402965,expansion
292,1988-09-30,100.8414,0.8042475297003194,expansion
293,1988-10-31,100.8683,0.7732221734475745,expansion
294,1988-11-30,100.8854,0.7720522520040408,expansion
295,1988-12-31,100.8897,0.7196967469132769,expansion
296,1989-01-31,100.8781,0.6305322350234743,expansion
297,1989-02-28,100.8458,0.5089235836459216,expansion
298,1989-03-31,100.7951,0.3247292911668632,expansion
299,1989-04-30,100.7275,0.12885397248325003,expansion
300,1989-05-31,100.6516,-0.03896945217089486,contraction
301,1989-06-30,100.5843,-0.20335722905520145,contraction
302,1989-07-31,100.5347,-0.3444551101310638,contraction
303,1989-08-31,100.5017,-0.463371688645462,contraction
304,1989-09-30,100.4828,-0.5641420229017623,contraction
305,1989-10-31,100.4758,-0.6503545434114065,contraction
306,1989-11-30,100.4876,-0.689511149314502,contraction
307,1989-12-31,100.5151,-0.6672859316201548,contraction
308,1990-01-31,100.545,-0.6061171123391832,contraction
309,1990-02-28,100.557,-0.5921056931686475,contraction
310,1990-03-31,100.54700000000001,-0.6610917121950686,contraction
311,1990-04-30,100.4967,-0.9210113737759136,contraction
312,1990-05-31,100.3972,-1.3624700842396669,contraction
313,1990-06-30,100.2309,-1.9247969231541597,contraction
314,1990-07-31,99.99669,-2.678020543441235,contraction
315,1990-08-31,99.7072,-3.3618011764214133,contraction
316,1990-09-30,99.3996,-3.653354073900183,contraction
317,1990-10-31,99.10883000000001,-3.673388673003744,contraction
318,1990-11-30,98.87301,-3.523397788218218,contraction
319,1990-12-31,98.72625,-3.2765981314495605,contraction
320,1991-01-31,98.67532,-2.9700250725295345,contraction
321,1991-02-28,98.71753000000001,-2.663063089009762,contraction
322,1991-03-31,98.83165,-2.350506610344869,contraction
323,1991-04-30,98.97594000000001,-2.0668347676768426,contraction
324,1991-05-31,99.12098,-1.8065393905764557,contraction
325,1991-06-30,99.25224,-1.6029519131353902,contraction
326,1991-07-31,99.34872,-1.4635976689600811,contraction
327,1991-08-31,99.39098,-1.4029012800283065,contraction
328,1991-09-30,99.38663000000001,-1.408873320149174,contraction
329,1991-10-31,99.35087,-1.411990678433477,contraction
330,1991-11-30,99.30365,-1.3291969794780587,contraction
331,1991-12-31,99.26987,-1.1262791685418414,contraction
332,1992-01-31,99.26538000000001,-0.7969257889006,contraction
333,1992-02-29,99.28204000000001,-0.3765284240256896,contraction
334,1992-03-31,99.30561999999999,-0.1273683403489908,contraction
335,1992-04-30,99.31536,-0.10687911048449458,contraction
336,1992-05-31,99.2865,-0.12252399703340068,contraction
337,1992-06-30,99.2098,-0.21309835237739808,contraction
338,1992-07-31,99.09566,-0.36686599446013424,contraction
339,1992-08-31,98.96754,-0.5415240787543698,contraction
340,1992-09-30,98.85755,-0.7176837085388428,contraction
341,1992-10-31,98.78219,-0.8386016567124635,contraction
342,1992-11-30,98.74718,-0.9001045517750048,contraction
343,1992-12-31,98.74372,-0.9243027473750611,contraction
344,1993-01-31,98.75174,-0.9422205631006575,contraction
345,1993-02-28,98.76114,-0.9727891552664791,contraction
346,1993-03-31,98.76576,-0.99374967304395,contraction
347,1993-04-30,98.77282,-0.9374170995456343,contraction
348,1993-05-31,98.78833,-0.8918647146379106,contraction
349,1993-06-30,98.82406999999999,-0.8803115997224108,contraction
350,1993-07-31,98.89783,-0.5005657266847722,contraction
351,1993-08-31,99.01334,0.07429510239363413,expansion
352,1993-09-30,99.16408,0.6920183969611187,expansion
353,1993-10-31,99.34385,1.3957250976300446,expansion
354,1993-11-30,99.53899,1.8463530828343055,expansion
355,1993-12-31,99.74162,2.2580523072401983,expansion
356,1994-01-31,99.93678,2.5938976044025854,expansion
357,1994-02-28,100.1043,2.6963473919810133,expansion
358,1994-03-31,100.2476,2.6653273805831774,expansion
359,1994-04-30,100.374,2.610400610328706,expansion
360,1994-05-31,100.4956,2.5809484496417423,expansion
361,1994-06-30,100.6223,2.557167379488075,expansion
362,1994-07-31,100.7447,2.538901639846707,expansion
363,1994-08-31,100.8482,2.4940424800491092,expansion
364,1994-09-30,100.9005,2.3924160209378376,expansion
365,1994-10-31,100.882,2.2283902135420943,expansion
366,1994-11-30,100.7827,2.0026486962271894,expansion
367,1994-12-31,100.6009,1.7042148018346097,expansion
368,1995-01-31,100.3578,1.356843736837136,expansion
369,1995-02-28,100.1016,1.0071055237368154,expansion
370,1995-03-31,99.86588,0.6831201451518749,expansion
371,1995-04-30,99.68778,0.3144781943211866,expansion
372,1995-05-31,99.58896999999999,0.03198739411680649,expansion
373,1995-06-30,99.56004,-0.018593610522285524,contraction
374,1995-07-31,99.57969,-0.006007770468567113,contraction
375,1995-08-31,99.6111,0.0144971571058441,expansion
376,1995-09-30,99.62269,0.007723430610203463,expansion
377,1995-10-31,99.61504000000001,-0.005211814708872526,contraction
378,1995-11-30,99.59594,-0.032058560807511335,contraction
379,1995-12-31,99.57365,-0.065059605455245,contraction
380,1996-01-31,99.55856999999999,-0.08946561578060087,contraction
381,1996-02-29,99.56512,-0.0824553929685204,contraction
382,1996-03-31,99.59510999999999,-0.037829493270752135,contraction
383,1996-04-30,99.64089,0.015114199873382025,expansion
384,1996-05-31,99.69001999999999,0.04472175358816687,expansion
385,1996-06-30,99.73347,0.08169046136028436,expansion
386,1996-07-31,99.77359,0.11939822819279437,expansion
387,1996-08-31,99.81557,0.15798156898927565,expansion
388,1996-09-30,99.86515,0.22632179204124214,expansion
389,1996-10-31,99.91776,0.2661546182413549,expansion
390,1996-11-30,99.96862,0.28110289413564754,expansion
391,1996-12-31,100.0251,0.35147250737643915,expansion
392,1997-01-31,100.0896,0.49354292437667197,expansion
393,1997-02-28,100.1686,0.666833012047145,expansion
394,1997-03-31,100.2567,0.8604135380773951,expansion
395,1997-04-30,100.3497,1.066198171557229,expansion
396,1997-05-31,100.4399,1.2692424739714205,expansion
397,1997-06-30,100.5244,1.4671942868635228,expansion
398,1997-07-31,100.5923,1.6418436543789006,expansion
399,1997-08-31,100.6295,1.767652644537416,expansion
400,1997-09-30,100.6346,1.837760200028362,expansion
401,1997-10-31,100.5967,1.8113253576474122,expansion
402,1997-11-30,100.5213,1.676640117521284,expansion
403,1997-12-31,100.4247,1.4554847397445958,expansion
404,1998-01-31,100.3237,1.195480287959032,expansion
405,1998-02-28,100.22399999999999,0.9312315849320284,expansion
406,1998-03-31,100.1192,0.5913058522331291,expansion
407,1998-04-30,100.0019,0.15378721905980905,expansion
408,1998-05-31,99.86973,-0.19533556961990117,contraction
409,1998-06-30,99.71889,-0.6035373089454192,contraction
410,1998-07-31,99.55681,-1.0375075210038271,contraction
411,1998-08-31,99.3968,-1.4358817343926156,contraction
412,1998-09-30,99.26931,-1.7067905369915508,contraction
413,1998-10-31,99.20959,-1.7837586951715088,contraction
414,1998-11-30,99.24018000000001,-1.6549945083568116,contraction
415,1998-12-31,99.34877,-1.374872288857933,contraction
416,1999-01-31,99.51415,-0.9894984497182739,contraction
417,1999-02-28,99.70307,-0.5576533567025818,contraction
418,1999-03-31,99.89179,-0.12062352618424928,contraction
419,1999-04-30,100.0749,0.21213317362171172,expansion
420,1999-05-31,100.2533,0.5686012466492013,expansion
421,1999-06-30,100.4228,0.8774436230759649,expansion
422,1999-07-31,100.5815,1.1537255670850683,expansion
423,1999-08-31,100.7293,1.4023000973569997,expansion
424,1999-09-30,100.8712,1.568444664032655,expansion
425,1999-10-31,101.0128,1.6765777393510928,expansion
426,1999-11-30,101.1493,1.7681996725224158,expansion
427,1999-12-31,101.2668,1.851783125843743,expansion
428,2000-01-31,101.3531,1.8354128789607582,expansion
429,2000-02-29,101.3953,1.7334639891732209,expansion
430,2000-03-31,101.3997,1.5850359223186776,expansion
431,2000-04-30,101.3675,1.4214875577666362,expansion
432,2000-05-31,101.2999,1.281992652960077,expansion
433,2000-06-30,101.2047,1.1192695437926463,expansion
434,2000-07-31,101.0888,0.940425696592233,expansion
435,2000-08-31,100.9474,0.7350966847013455,expansion
436,2000-09-30,100.7699,0.4847726460139451,expansion
437,2000-10-31,100.5473,0.1731145732784167,expansion
438,2000-11-30,100.2839,-0.12521970369163754,contraction
439,2000-12-31,99.99167,-0.435638938344204,contraction
440,2001-01-31,99.70067,-0.783173941513606,contraction
441,2001-02-28,99.4435,-1.1139600688384872,contraction
442,2001-03-31,99.23759,-1.352623958388849,contraction
443,2001-04-30,99.08323,-1.5047618502085343,contraction
444,2001-05-31,98.97102,-1.5921373286059397,contraction
445,2001-06-30,98.87286,-1.6562408512273366,contraction
446,2001-07-31,98.78225,-1.7085160457769604,contraction
447,2001-08-31,98.70321,-1.7473650101207165,contraction
448,2001-09-30,98.65285,-1.7569886410332347,contraction
449,2001-10-31,98.67322,-1.6974764359431849,contraction
450,2001-11-30,98.77988,-1.557647935865554,contraction
451,2001-12-31,98.9575,-1.3554702476553364,contraction
452,2002-01-31,99.16901999999999,-1.1274212038102345,contraction
453,2002-02-28,99.37827,-0.9077203455756082,contraction
454,2002-03-31,99.54089,-0.7388623137981412,contraction
455,2002-04-30,99.61692,-0.6593794535949875,contraction
456,2002-05-31,99.59708,-0.545390708512543,contraction
457,2002-06-30,99.4954,-0.35279368379592396,contraction
458,2002-07-31,99.34675,-0.31304270901013537,contraction
459,2002-08-31,99.1871,-0.420510561482884,contraction
460,2002-09-30,99.0373,-0.5325603166013007,contraction
461,2002-10-31,98.90948,-0.6120788852826982,contraction
462,2002-11-30,98.80547,-0.6742766260274063,contraction
463,2002-12-31,98.71001,-0.7239724241708866,contraction
464,2003-01-31,98.61721999999999,-0.7893547332607648,contraction
465,2003-02-28,98.54255,-0.8209541470062306,contraction
466,2003-03-31,98.51768,-0.7947254830796217,contraction
467,2003-04-30,98.56827,-0.7382718170225657,contraction
468,2003-05-31,98.68839,-0.5695138936164635,contraction
469,2003-06-30,98.8676,-0.274084736188109,contraction
470,2003-07-31,99.09212,0.050462103751362314,expansion
471,2003-08-31,99.34432,0.5084870871097518,expansion
472,2003-09-30,99.61046999999999,1.1136873457585132,expansion
473,2003-10-31,99.87029,1.7993131011482972,expansion
474,2003-11-30,100.1006,2.377299950138061,expansion
475,2003-12-31,100.2868,2.6857604469869343,expansion
476,2004-01-31,100.4243,2.746751733724463,expansion
477,2004-02-29,100.5112,2.6666645719191773,expansion
478,2004-03-31,100.5555,2.5328952436801937,expansion
479,2004-04-30,100.5655,2.3787429438700256,expansion
480,2004-05-31,100.551,2.138135874756275,expansion
481,2004-06-30,100.5193,1.9438044691214458,expansion
482,2004-07-31,100.4749,1.708607069937524,expansion
483,2004-08-31,100.4244,1.5034115725460329,expansion
484,2004-09-30,100.384,1.4166410404527363,expansion
485,2004-10-31,100.35600000000001,1.274851172294751,expansion
486,2004-11-30,100.3362,1.1348636240665642,expansion
487,2004-12-31,100.3099,1.025359246542555,expansion
488,2005-01-31,100.2634,0.9084530062866818,expansion
489,2005-02-28,100.1928,0.7932273872954616,expansion
490,2005-03-31,100.1125,0.5030481921701688,expansion
491,2005-04-30,100.0442,0.1182130033137245,expansion
492,2005-05-31,100.0104,-0.022926392524091628,contraction
493,2005-06-30,100.02799999999999,-0.010975405952082943,contraction
494,2005-07-31,100.0901,0.031119720798014016,expansion
495,2005-08-31,100.1871,0.1248993464776257,expansion
496,2005-09-30,100.3119,0.28180312739031743,expansion
497,2005-10-31,100.4604,0.4315750309579853,expansion
498,2005-11-30,100.6191,0.6064961793314104,expansion
499,2005-12-31,100.7687,0.781972518169857,expansion
500,2006-01-31,100.8976,0.9308284909382044,expansion
501,2006-02-28,101.0,1.1000066787082816,expansion
502,2006-03-31,101.0725,1.2725089375693914,expansion
503,2006-04-30,101.1104,1.4216867495156602,expansion
504,2006-05-31,101.1163,1.5247122681108443,expansion
505,2006-06-30,101.1122,1.6151991010028517,expansion
